set_id,set_script,set_pcat,set_pdes,site,rot,rot2,Date,year,CropYield,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing,till,TTsum
1201,xf,wet,"1-2, wet pen 5%",nash,cs,sc,2007-12-31,2007,240.005,240.005,0,8.7,8.7,1509.054,130,198,254,5.032,727.611,333.693,1.991,1.886,1.862,1570.316,1280.8,17.7,0.307,0.298,reduced,NA
1201,xf,wet,"1-2, wet pen 5%",nash,cs,sc,2009-12-31,2009,234.525,234.525,0,8.7,0,1423.95,116,194,258,4.4,699.832,323.114,1.995,1.873,1.765,1656.33,1524.6,19.6,0.32,0.275,reduced,NA
1201,xf,wet,"1-2, wet pen 5%",nash,cs,sc,2011-12-31,2011,225.448,225.448,0,8.7,8.7,1375.148,131,201,255,4.207,590.692,300.464,1.994,1.878,1.804,1595.745,4676.3,45.3,0.304,0.32,reduced,NA
1201,xf,wet,"1-2, wet pen 5%",nash,cs,sc,2013-12-31,2013,204.195,204.195,0,8.7,8.7,1453.501,139,207,270,4.9,739.907,389.736,1.818,1.911,1.821,1845.847,1667.1,23.2,0.232,0.321,reduced,NA
1201,xf,wet,"1-2, wet pen 5%",nash,cs,sc,2015-12-31,2015,221.746,221.746,0,8.7,8.7,1242.188,125,199,257,3.711,631.359,303.734,1.994,1.843,1.822,1435.775,3824.2,52.1,0.315,0.31,reduced,NA
1201,xf,wet,"1-2, wet pen 5%",nash,sc,sc,2006-12-31,2006,194.189,194.189,0,8.7,8.7,1536.127,127.000,199,256,4.893,692.176,317.125,1.957,1.937,1.836,1945.452,1461.3,16.2,0.314,0.301,reduced,NA
1201,xf,wet,"1-2, wet pen 5%",nash,sc,sc,2008-12-31,2008,233.953,233.953,0,8.7,8.7,1309.566,137.000,207,270,4.103,676.325,294.518,1.994,1.873,1.879,1554.428,1790.4,17.5,0.315,0.333,reduced,NA
1201,xf,wet,"1-2, wet pen 5%",nash,sc,sc,2010-12-31,2010,218.063,218.063,0,8.9,8.9,1209.012,117.000,192,243,3.835,711.711,328.996,1.994,1.841,1.854,1421.213,1491.1,23.8,0.312,0.296,reduced,NA
1201,xf,wet,"1-2, wet pen 5%",nash,sc,sc,2012-12-31,2012,235.46,235.46,0,8.7,8.7,1513.248,125.000,192,244,5.051,841.443,404.966,1.666,1.978,1.863,2048.002,664.5,12.4,0.292,0.289,reduced,NA
1201,xf,wet,"1-2, wet pen 5%",nash,sc,sc,2014-12-31,2014,196.673,196.673,0,8.7,8.7,1321.939,136.000,206,272,3.498,622.245,263.85,1.994,1.867,1.875,1510.642,1470.4,18.7,0.313,0.324,reduced,NA
1201,xf,wet,"1-2, wet pen 5%",nash,sc,sc,2016-12-31,2016,164.813,164.813,0,8.7,8.7,1103.488,116.000,192,245,3.429,673.718,253.057,1.994,1.763,1.749,1089.941,839.8,11.1,0.312,0.29,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2005-12-31,2005,243.637,243.637,0,8.7,8.7,1301.018,128.000,198,254,3.949,703.897,325.988,1.994,1.853,1.805,1435.698,2271.5,19.4,0.303,0.311,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2006-12-31,2006,193.286,193.286,0,8.7,8.7,1509.489,127.000,199,256,4.752,656.859,312.717,1.98,1.923,1.832,1874.303,2327.2,19.2,0.312,0.306,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2007-12-31,2007,238.249,238.249,0,8.7,8.7,1467.849,130.000,198,254,4.915,652.831,328.545,1.993,1.862,1.858,1438.499,3479.6,30.8,0.307,0.311,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2008-12-31,2008,231.572,231.572,0,8.7,8.7,1283.1,137.000,207,270,4.043,634.878,291.619,1.994,1.864,1.872,1513.93,2981.9,25.1,0.314,0.336,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2009-12-31,2009,230.529,230.529,0,8.7,0,1374.983,116.000,194,258,4.228,642.024,313.227,1.995,1.86,1.748,1575.683,2859.7,24.4,0.32,0.288,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2010-12-31,2010,204.219,204.219,0,8.9,8.9,1148.626,117.000,192,243,3.442,601.565,289.061,1.994,1.8,1.758,1194.612,4423.2,31.6,0.311,0.31,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2011-12-31,2011,226.77,226.77,0,8.7,8.7,1389.759,131.000,201,255,4.301,650.506,303.699,1.994,1.89,1.806,1637.085,2764.9,19,0.299,0.317,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2012-12-31,2012,236.037,236.037,0,8.7,8.7,1499.228,125.000,192,244,5.077,808.595,405.189,1.682,1.97,1.859,1993.334,1632.9,14,0.289,0.304,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2013-12-31,2013,203.949,203.949,0,8.7,8.7,1437.984,139.000,207,270,4.893,718.07,388.996,1.819,1.909,1.818,1837.615,2096.5,21,0.227,0.323,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2014-12-31,2014,191.451,191.451,0,8.7,8.7,1295.666,136.000,206,272,3.319,506.398,253.045,1.994,1.841,1.867,1415.323,4899,44.9,0.313,0.33,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2015-12-31,2015,222.644,222.644,0,8.7,8.7,1259.864,125.000,199,257,3.735,681.091,305.134,1.994,1.846,1.823,1453.409,2367,20.2,0.315,0.306,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2016-12-31,2016,159.02,159.02,0,8.7,8.7,1024.22,116.000,192,245,3.245,615.878,242.031,1.994,1.747,1.742,1002.411,2365.7,20.2,0.312,0.297,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cs,sc,2005-12-31,2005,247.485,247.485,0,8.7,8.7,1321.763,128,198,254,4.2,805.574,336.225,1.994,1.883,1.814,1667.724,389,4.9,0.304,0.294,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cs,sc,2007-12-31,2007,240.786,240.786,0,8.7,8.7,1521.491,130,198,254,5.093,777.602,336.254,1.988,1.899,1.864,1664.344,472,6.6,0.307,0.289,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cs,sc,2009-12-31,2009,237.768,237.768,0,8.7,0,1474.478,116,194,258,4.566,751.98,328.784,1.995,1.886,1.767,1736.23,379.4,5.5,0.32,0.261,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cs,sc,2011-12-31,2011,228.642,228.642,0,8.7,8.7,1459.909,131,201,255,4.419,743.552,309.347,1.994,1.914,1.813,1763.147,679.5,6.8,0.297,0.31,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cs,sc,2013-12-31,2013,204.401,204.401,0,8.7,8.7,1444.949,139,207,270,4.919,794.822,390.719,1.814,1.914,1.823,1862.005,472.2,6.1,0.226,0.312,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cs,sc,2015-12-31,2015,235.653,235.653,0,8.7,8.7,1340.17,125,199,257,4.113,779.677,322.397,1.994,1.887,1.836,1667.628,470,8.4,0.315,0.292,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,sc,sc,2006-12-31,2006,194.85,194.85,0,8.7,8.7,1542.138,127.000,199,256,4.999,748.511,321.383,1.929,1.949,1.838,2023.425,556.4,6.3,0.311,0.292,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,sc,sc,2008-12-31,2008,239.804,239.804,0,8.7,8.7,1329.882,137.000,207,271,4.175,748.886,300.594,1.994,1.883,1.886,1604.674,394.2,4,0.313,0.325,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,sc,sc,2010-12-31,2010,226.866,226.866,0,8.9,8.9,1296.922,117.000,192,243,4.117,778.812,347.149,1.993,1.875,1.858,1619.441,528.1,8.8,0.312,0.285,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,sc,sc,2012-12-31,2012,235.458,235.458,0,8.7,8.7,1513.571,125.000,192,244,5.018,882.924,405.123,1.657,1.982,1.864,2117.24,237.6,4.8,0.288,0.276,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,sc,sc,2014-12-31,2014,197.953,197.953,0,8.7,8.7,1347.867,136.000,206,272,3.561,662.249,267.047,1.994,1.874,1.877,1544.472,631.6,8.2,0.313,0.317,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,sc,sc,2016-12-31,2016,168.903,168.903,0,8.7,8.7,1204.669,116.000,192,245,3.583,710.281,259.413,1.994,1.771,1.75,1132.855,299.9,4.1,0.312,0.286,normal,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2005-12-31,2005,243.637,243.637,0,8.7,8.7,1301.018,128.000,198,254,3.949,694.152,325.988,1.994,1.853,1.805,1435.698,2271.5,19.4,0.304,0.311,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2006-12-31,2006,186.199,186.199,0,8.7,8.7,1392.319,127.000,199,256,4.222,540.241,299.172,1.993,1.879,1.825,1624.235,5408.6,44.7,0.314,0.314,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2007-12-31,2007,231.521,231.521,0,8.7,8.7,1395.814,130.000,198,254,4.608,529.086,317.378,1.993,1.824,1.842,1241.929,7310.2,63.2,0.307,0.32,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2008-12-31,2008,219.503,219.503,0,8.7,8.7,1203.49,137.000,207,270,3.725,514.869,277.165,1.994,1.834,1.856,1382.909,6327.4,49,0.315,0.34,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2009-12-31,2009,221.418,221.418,0,8.7,0,1244.015,116.000,194,258,3.904,531.424,293.481,1.995,1.832,1.71,1418.601,5851,44.9,0.32,0.297,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2010-12-31,2010,182.661,182.661,0,8.9,8.9,1025.847,117.000,192,243,3.179,467.212,264.195,1.994,1.767,1.731,1084.973,8548.2,59.7,0.312,0.314,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2011-12-31,2011,224.393,224.393,0,8.7,8.7,1352.67,131.000,201,255,4.132,549.818,298.402,1.994,1.87,1.801,1565.899,5445,37.9,0.304,0.322,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2012-12-31,2012,234.861,234.861,0,8.7,8.7,1487.548,125.000,192,244,4.852,675.505,395.641,1.759,1.94,1.852,1923.556,4578.9,39.1,0.297,0.317,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2013-12-31,2013,203.615,203.615,0,8.7,8.7,1408.026,139.000,207,270,4.786,619.248,385.491,1.832,1.9,1.813,1795.134,5458,53.2,0.236,0.328,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2014-12-31,2014,178.929,178.929,0,8.7,8.7,1272.448,136.000,206,272,3.101,389.922,237.582,1.994,1.806,1.853,1277.267,10373.4,87.3,0.315,0.333,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2015-12-31,2015,215.685,215.685,0,8.7,8.7,1235.869,125.000,199,257,3.561,575.68,295.452,1.994,1.827,1.814,1377.823,5110.6,43.3,0.315,0.313,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cc,cc,2016-12-31,2016,150.96,150.96,0,8.7,8.7,929.317,116.000,192,245,3.006,509.529,227.468,1.994,1.728,1.733,923.706,5313.9,45,0.312,0.303,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cs,sc,2005-12-31,2005,237.829,237.829,0,8.7,8.7,1301.421,128,198,254,3.719,633.621,315.788,1.994,1.833,1.801,1360.444,4128.5,38.7,0.304,0.314,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cs,sc,2007-12-31,2007,240.005,240.005,0,8.7,8.7,1509.054,130,198,254,5.032,727.611,333.693,1.991,1.886,1.862,1570.315,1280.8,17.7,0.307,0.298,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cs,sc,2009-12-31,2009,234.525,234.525,0,8.7,0,1423.952,116,194,258,4.4,699.832,323.114,1.995,1.873,1.765,1656.33,1524.6,19.6,0.32,0.275,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cs,sc,2011-12-31,2011,225.448,225.448,0,8.7,8.7,1375.148,131,201,255,4.207,590.693,300.464,1.994,1.878,1.804,1595.745,4676.3,45.3,0.304,0.32,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cs,sc,2013-12-31,2013,204.195,204.195,0,8.7,8.7,1453.501,139,207,270,4.9,739.907,389.736,1.818,1.911,1.821,1845.847,1667.1,23.2,0.232,0.321,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,cs,sc,2015-12-31,2015,221.746,221.746,0,8.7,8.7,1242.188,125,199,257,3.711,631.359,303.734,1.994,1.843,1.822,1435.775,3824.2,52.1,0.315,0.31,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,sc,sc,2006-12-31,2006,194.189,194.189,0,8.7,8.7,1536.127,127.000,199,256,4.893,692.176,317.125,1.957,1.937,1.836,1945.452,1461.3,16.2,0.314,0.301,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,sc,sc,2008-12-31,2008,233.953,233.953,0,8.7,8.7,1309.566,137.000,207,270,4.103,676.325,294.518,1.994,1.873,1.879,1554.428,1790.4,17.5,0.315,0.333,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,sc,sc,2010-12-31,2010,218.063,218.063,0,8.9,8.9,1209.012,117.000,192,243,3.835,711.711,328.996,1.994,1.841,1.854,1421.213,1491.1,23.8,0.312,0.296,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,sc,sc,2012-12-31,2012,235.46,235.46,0,8.7,8.7,1513.248,125.000,192,244,5.051,841.443,404.966,1.666,1.978,1.863,2048.002,664.5,12.4,0.292,0.289,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,sc,sc,2014-12-31,2014,196.673,196.673,0,8.7,8.7,1321.939,136.000,206,272,3.498,622.245,263.85,1.994,1.867,1.875,1510.642,1470.4,18.7,0.313,0.324,reduced,NA
1202,xf,wet,"1-2, wet pen 10%",nash,sc,sc,2016-12-31,2016,164.813,164.813,0,8.7,8.7,1103.488,116.000,192,245,3.429,673.718,253.057,1.994,1.763,1.749,1089.941,839.8,11.1,0.312,0.29,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2005-12-31,2005,243.724,243.724,0,8.7,8.7,1270.074,128.000,198,254,3.953,703.963,326.094,1.994,1.853,1.805,1435.695,2271.5,19.4,0.303,0.311,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2006-12-31,2006,193.294,193.294,0,8.7,8.7,1467.443,127.000,199,256,4.754,656.654,312.737,1.977,1.923,1.832,1871.77,2328.7,19.2,0.312,0.306,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2007-12-31,2007,238.284,238.284,0,8.7,8.7,1398.927,130.000,198,254,4.917,652.632,328.6,1.993,1.863,1.858,1436.081,3480.3,30.8,0.307,0.311,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2008-12-31,2008,232.01,232.01,0,8.7,8.7,1227.456,137.000,207,270,4.049,635.046,291.951,1.994,1.865,1.872,1510.355,2985.2,25.1,0.314,0.336,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2009-12-31,2009,230.513,230.513,0,8.7,0,1354.452,116.000,194,258,4.229,642.05,313.404,1.995,1.86,1.749,1575.605,2862.6,24.4,0.32,0.288,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2010-12-31,2010,204.15,204.15,0,8.9,8.9,1106.899,117.000,192,243,3.445,601.462,289.068,1.994,1.8,1.757,1194.217,4426.9,31.7,0.311,0.31,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2011-12-31,2011,226.77,226.77,0,8.7,8.7,1338.643,131.000,201,255,4.301,650.494,303.71,1.994,1.89,1.806,1636.083,2765.5,19,0.299,0.317,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2012-12-31,2012,235.688,235.688,0,8.7,8.7,1425.028,125.000,192,244,5.068,807.499,404.279,1.676,1.97,1.859,1993.992,1632.7,14,0.289,0.304,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2013-12-31,2013,204.018,204.018,0,8.7,8.7,1363.055,139.000,207,270,4.895,718.369,389.137,1.809,1.91,1.818,1837.569,2086.7,20.9,0.227,0.323,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2014-12-31,2014,191.48,191.48,0,8.7,8.7,1260.951,136.000,206,272,3.321,506.342,253.084,1.994,1.84,1.867,1414.951,4902.6,44.9,0.313,0.33,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2015-12-31,2015,222.764,222.764,0,8.7,8.7,1245.537,125.000,199,257,3.739,681.164,305.27,1.994,1.846,1.823,1452.737,2367.6,20.2,0.315,0.306,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2016-12-31,2016,159.066,159.066,0,8.7,8.7,1010.636,116.000,192,245,3.246,615.865,242.079,1.994,1.747,1.742,1002.332,2366.8,20.2,0.312,0.297,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cs,sc,2005-12-31,2005,247.485,247.485,0,8.7,8.7,1321.763,128,198,254,4.2,805.574,336.225,1.994,1.883,1.814,1667.724,389,4.9,0.304,0.294,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cs,sc,2007-12-31,2007,240.786,240.786,0,8.7,8.7,1521.491,130,198,254,5.093,777.602,336.254,1.988,1.899,1.864,1664.344,472,6.6,0.307,0.289,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cs,sc,2009-12-31,2009,237.768,237.768,0,8.7,0,1474.478,116,194,258,4.566,751.98,328.784,1.995,1.886,1.767,1736.23,379.4,5.5,0.32,0.261,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cs,sc,2011-12-31,2011,228.642,228.642,0,8.7,8.7,1459.91,131,201,255,4.419,743.552,309.347,1.994,1.914,1.813,1763.147,679.5,6.8,0.297,0.31,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cs,sc,2013-12-31,2013,204.401,204.401,0,8.7,8.7,1444.949,139,207,270,4.919,794.822,390.719,1.814,1.914,1.823,1862.005,472.2,6.1,0.226,0.312,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cs,sc,2015-12-31,2015,235.653,235.653,0,8.7,8.7,1340.17,125,199,257,4.113,779.677,322.397,1.994,1.887,1.836,1667.629,470,8.4,0.315,0.292,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,sc,sc,2006-12-31,2006,194.85,194.85,0,8.7,8.7,1542.138,127.000,199,256,4.999,748.511,321.383,1.929,1.949,1.838,2023.425,556.4,6.3,0.311,0.292,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,sc,sc,2008-12-31,2008,239.804,239.804,0,8.7,8.7,1329.882,137.000,207,271,4.175,748.886,300.594,1.994,1.883,1.886,1604.674,394.2,4,0.313,0.325,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,sc,sc,2010-12-31,2010,226.866,226.866,0,8.9,8.9,1296.922,117.000,192,243,4.117,778.812,347.149,1.993,1.875,1.858,1619.441,528.1,8.8,0.312,0.285,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,sc,sc,2012-12-31,2012,235.458,235.458,0,8.7,8.7,1513.571,125.000,192,244,5.018,882.924,405.123,1.657,1.982,1.864,2117.24,237.6,4.8,0.288,0.276,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,sc,sc,2014-12-31,2014,197.953,197.953,0,8.7,8.7,1347.867,136.000,206,272,3.561,662.249,267.047,1.994,1.874,1.877,1544.472,631.6,8.2,0.313,0.317,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,sc,sc,2016-12-31,2016,168.903,168.903,0,8.7,8.7,1204.669,116.000,192,245,3.583,710.281,259.413,1.994,1.771,1.75,1132.855,299.9,4.1,0.312,0.286,normal,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2005-12-31,2005,243.724,243.724,0,8.7,8.7,1270.074,128.000,198,254,3.953,694.218,326.094,1.994,1.853,1.805,1435.695,2271.5,19.4,0.304,0.311,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2006-12-31,2006,186.21,186.21,0,8.7,8.7,1344.229,127.000,199,256,4.223,540.175,299.179,1.993,1.879,1.825,1623.814,5411.3,44.7,0.314,0.314,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2007-12-31,2007,231.569,231.569,0,8.7,8.7,1327.76,130.000,198,254,4.612,529.107,317.467,1.993,1.824,1.841,1240.757,7310.7,63.2,0.307,0.32,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2008-12-31,2008,219.889,219.889,0,8.7,8.7,1201.586,137.000,207,270,3.728,514.762,277.457,1.994,1.834,1.856,1382.235,6335.2,48.8,0.315,0.34,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2009-12-31,2009,221.407,221.407,0,8.7,0,1250.916,116.000,194,258,3.904,531.336,293.588,1.995,1.832,1.711,1418.229,5854.5,44.8,0.32,0.297,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2010-12-31,2010,181.664,181.664,0,8.9,8.9,962.487,117.000,192,243,3.18,465.704,262.551,1.994,1.77,1.724,1090.648,8554.4,59.8,0.312,0.314,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2011-12-31,2011,224.535,224.535,0,8.7,8.7,1316.207,131.000,201,255,4.142,552.064,298.642,1.994,1.871,1.801,1567.788,5382.7,38,0.304,0.322,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2012-12-31,2012,234.828,234.828,0,8.7,8.7,1390.224,125.000,192,244,4.848,674.441,395.532,1.746,1.94,1.852,1916.901,4583.3,39.1,0.297,0.317,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2013-12-31,2013,203.375,203.375,0,8.7,8.7,1347.535,139.000,207,270,4.788,618.75,385.092,1.825,1.9,1.813,1791.866,5452,53.2,0.236,0.328,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2014-12-31,2014,178.947,178.947,0,8.7,8.7,1235.257,136.000,206,272,3.102,389.871,237.621,1.994,1.805,1.852,1276.682,10365.5,87.1,0.315,0.333,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2015-12-31,2015,215.744,215.744,0,8.7,8.7,1229.72,125.000,199,257,3.563,575.632,295.514,1.994,1.826,1.814,1377.375,5114,43.4,0.315,0.313,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cc,cc,2016-12-31,2016,150.976,150.976,0,8.7,8.7,926.221,116.000,192,245,3.006,509.514,227.487,1.994,1.728,1.733,923.697,5314.8,45,0.312,0.303,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cs,sc,2005-12-31,2005,237.831,237.831,0,8.7,8.7,1301.449,128,198,254,3.719,633.638,315.791,1.994,1.833,1.801,1360.462,4128.1,38.7,0.304,0.314,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cs,sc,2007-12-31,2007,240.005,240.005,0,8.7,8.7,1509.052,130,198,254,5.032,727.61,333.693,1.991,1.886,1.862,1570.313,1280.8,17.7,0.307,0.298,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cs,sc,2009-12-31,2009,234.525,234.525,0,8.7,0,1423.956,116,194,258,4.4,699.833,323.114,1.995,1.873,1.765,1656.333,1524.6,19.6,0.32,0.275,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cs,sc,2011-12-31,2011,225.448,225.448,0,8.7,8.7,1375.149,131,201,255,4.207,590.693,300.464,1.994,1.878,1.804,1595.745,4676.3,45.3,0.304,0.32,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cs,sc,2013-12-31,2013,204.195,204.195,0,8.7,8.7,1453.501,139,207,270,4.9,739.907,389.736,1.818,1.911,1.821,1845.847,1667.1,23.2,0.232,0.321,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,cs,sc,2015-12-31,2015,221.746,221.746,0,8.7,8.7,1242.188,125,199,257,3.711,631.359,303.734,1.994,1.843,1.822,1435.775,3824.2,52.1,0.315,0.31,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,sc,sc,2006-12-31,2006,194.189,194.189,0,8.7,8.7,1536.127,127.000,199,256,4.893,692.176,317.125,1.957,1.937,1.836,1945.452,1461.3,16.2,0.314,0.301,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,sc,sc,2008-12-31,2008,233.953,233.953,0,8.7,8.7,1309.566,137.000,207,270,4.103,676.325,294.518,1.994,1.873,1.879,1554.428,1790.4,17.5,0.315,0.333,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,sc,sc,2010-12-31,2010,218.063,218.063,0,8.9,8.9,1209.012,117.000,192,243,3.835,711.711,328.996,1.994,1.841,1.854,1421.213,1491.1,23.8,0.312,0.296,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,sc,sc,2012-12-31,2012,235.46,235.46,0,8.7,8.7,1513.248,125.000,192,244,5.051,841.443,404.966,1.666,1.978,1.863,2048.002,664.5,12.4,0.292,0.289,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,sc,sc,2014-12-31,2014,196.673,196.673,0,8.7,8.7,1321.939,136.000,206,272,3.498,622.245,263.85,1.994,1.867,1.875,1510.642,1470.4,18.7,0.313,0.324,reduced,NA
1203,xf,wet,"1-2, wet pen 50%",nash,sc,sc,2016-12-31,2016,164.813,164.813,0,8.7,8.7,1103.488,116.000,192,245,3.429,673.718,253.057,1.994,1.763,1.749,1089.941,839.8,11.1,0.312,0.29,reduced,NA
1204,xf,cold,"0-5, 15, cold pen 10%",nash,cc,cc,2005-12-31,2005,243.702,243.702,0,8.7,8.7,1293.171,128.000,198,254,3.952,703.944,326.062,1.994,1.853,1.805,1435.727,2271.5,19.4,0.303,0.311,normal,NA
1204,xf,cold,"0-5, 15, cold pen 10%",nash,cc,cc,2006-12-31,2006,193.288,193.288,0,8.7,8.7,1507.99,127.000,199,256,4.753,656.818,312.72,1.98,1.923,1.832,1874.511,2327.9,19.2,0.312,0.306,normal,NA
1204,xf,cold,"0-5, 15, cold pen 10%",nash,cc,cc,2007-12-31,2007,238.248,238.248,0,8.7,8.7,1469.221,130.000,198,254,4.915,652.831,328.544,1.993,1.862,1.858,1438.532,3479.7,30.8,0.307,0.311,normal,NA
1204,xf,cold,"0-5, 15, cold pen 10%",nash,cc,cc,2008-12-31,2008,231.528,231.528,0,8.7,8.7,1306.802,137.000,207,270,4.043,634.856,291.583,1.994,1.864,1.872,1513.922,2981.7,25.1,0.314,0.336,normal,NA
1204,xf,cold,"0-5, 15, cold pen 10%",nash,cc,cc,2009-12-31,2009,230.521,230.521,0,8.7,0,1355.194,116.000,194,258,4.229,642.034,313.223,1.995,1.86,1.748,1575.605,2858.5,24.4,0.32,0.288,normal,NA
